date,airline,ch_code,flight_number,from,to,via_city,route,stop_count,arr_hour,arr_period,dep_hour,dep_period,duration_mins,price
2022-03-24,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,12,Afternoon,1375,6287
2022-03-24,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,8,Morning,1460,6287
2022-03-24,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,21,Night,1530,6287
2022-03-24,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,8,Morning,1640,6287
2022-03-24,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,10,Morning,575,7302
2022-03-24,Air India,AI,616,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,8,Morning,470,7131
2022-03-24,Vistara,UK,659,Hyderabad,Chennai,,Hyderabad-Chennai,2,20,Night,11,Morning,555,7677
2022-03-24,Vistara,UK,659,Hyderabad,Chennai,,Hyderabad-Chennai,2,22,Night,11,Morning,705,7677
2022-03-24,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,13,Afternoon,580,7702
2022-03-24,Vistara,UK,898,Hyderabad,Chennai,,Hyderabad-Chennai,2,16,Afternoon,7,Morning,520,7832
2022-03-24,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,12,Afternoon,590,7900
2022-03-24,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,8,Morning,705,7900
2022-03-24,Indigo,6E,743,Hyderabad,Chennai,,Hyderabad-Chennai,2,21,Night,5,Late_Night,925,8774
2022-03-25,Indigo,6E,531,Hyderabad,Chennai,,Hyderabad-Chennai,0,7,Morning,6,Morning,70,1543
2022-03-25,GO FIRST,G8,503,Hyderabad,Chennai,,Hyderabad-Chennai,0,17,Evening,16,Afternoon,70,1543
2022-03-25,Indigo,6E,157,Hyderabad,Chennai,,Hyderabad-Chennai,0,5,Late_Night,4,Late_Night,75,1543
2022-03-25,AirAsia,I5,510,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,7,Morning,75,1544
2022-03-25,Indigo,6E,752,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,7,Morning,195,1543
2022-03-25,Indigo,6E,827,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,12,Afternoon,235,1543
2022-03-25,Indigo,6E,285,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,19,Evening,245,1543
2022-03-25,Indigo,6E,626,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,14,Afternoon,260,1543
2022-03-25,Indigo,6E,7062,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,5,Late_Night,300,1543
2022-03-25,Indigo,6E,6591,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,14,Afternoon,305,1543
2022-03-25,Indigo,6E,413,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,6,Morning,315,1543
2022-03-25,Indigo,6E,371,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,18,Evening,330,1543
2022-03-25,Indigo,6E,6366,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,12,Afternoon,375,1543
2022-03-25,Indigo,6E,6319,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,17,Evening,390,1543
2022-03-25,Indigo,6E,6066,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,9,Morning,400,1543
2022-03-25,Indigo,6E,7118,Hyderabad,Chennai,,Hyderabad-Chennai,1,13,Afternoon,7,Morning,405,1543
2022-03-25,Indigo,6E,827,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,12,Afternoon,435,1543
2022-03-25,Indigo,6E,6591,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,14,Afternoon,435,1543
2022-03-25,Indigo,6E,752,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,7,Morning,450,1543
2022-03-25,Indigo,6E,879,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,10,Morning,500,1543
2022-03-25,Indigo,6E,413,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,6,Morning,550,1543
2022-03-25,Indigo,6E,752,Hyderabad,Chennai,,Hyderabad-Chennai,1,17,Evening,7,Morning,570,1543
2022-03-25,Indigo,6E,6066,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,9,Morning,600,1543
2022-03-25,Air India,AI,9893,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,6,Morning,90,1776
2022-03-25,AirAsia,I5,974,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,22,Night,620,1776
2022-03-25,AirAsia,I5,1518,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,19,Evening,765,1776
2022-03-25,Indigo,6E,668,Hyderabad,Chennai,,Hyderabad-Chennai,0,17,Evening,16,Afternoon,75,1788
2022-03-25,Indigo,6E,438,Hyderabad,Chennai,,Hyderabad-Chennai,0,20,Night,18,Evening,75,1788
2022-03-25,Indigo,6E,6216,Hyderabad,Chennai,,Hyderabad-Chennai,0,22,Night,20,Night,75,1788
2022-03-25,Indigo,6E,6007,Hyderabad,Chennai,,Hyderabad-Chennai,0,0,Late_Night,23,Night,75,1788
2022-03-25,Indigo,6E,6151,Hyderabad,Chennai,,Hyderabad-Chennai,0,11,Morning,9,Morning,80,1788
2022-03-25,Indigo,6E,514,Hyderabad,Chennai,,Hyderabad-Chennai,0,15,Afternoon,13,Afternoon,90,1788
2022-03-25,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,13,Afternoon,1230,4009
2022-03-25,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,10,Morning,1415,4009
2022-03-25,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,6,Morning,1625,4009
2022-03-25,Air India,AI,698,Hyderabad,Chennai,,Hyderabad-Chennai,1,7,Morning,22,Night,545,3813
2022-03-25,Air India,AI,698,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,22,Night,760,3813
2022-03-25,Indigo,6E,7201,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,6,Morning,315,3864
2022-03-25,Indigo,6E,7298,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,13,Afternoon,495,3864
2022-03-25,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,10,Morning,360,4359
2022-03-25,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,13,Afternoon,410,4359
2022-03-25,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,13,Afternoon,560,4359
2022-03-25,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,6,Morning,570,4359
2022-03-25,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,10,Morning,595,4359
2022-03-25,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,10,Morning,745,4359
2022-03-25,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,6,Morning,805,4359
2022-03-25,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,6,Morning,955,4359
2022-03-25,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,13,Afternoon,1615,4359
2022-03-25,Air India,AI,525,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,6,Morning,820,4122
2022-03-25,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,16,Afternoon,440,4229
2022-03-25,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,11,Morning,460,4229
2022-03-25,Air India,AI,840,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,20,Night,725,4229
2022-03-25,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,11,Morning,735,4229
2022-03-25,Air India,AI,559,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,6,Morning,750,4229
2022-03-25,Air India,AI,840,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,20,Night,950,4229
2022-03-25,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,16,Afternoon,1000,4229
2022-03-25,Air India,AI,559,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,6,Morning,1025,4229
2022-03-25,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,16,Afternoon,1225,4229
2022-03-25,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,11,Morning,1295,4229
2022-03-25,Air India,AI,840,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,20,Night,1330,4229
2022-03-25,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,11,Morning,1520,4229
2022-03-25,Indigo,6E,793,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,16,Afternoon,335,5850
2022-03-25,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,7,Morning,16,Afternoon,905,5875
2022-03-25,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,16,Afternoon,1120,5875
2022-03-25,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,7,Morning,11,Morning,1200,5875
2022-03-25,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,11,Morning,1415,5875
2022-03-25,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,12,Afternoon,420,6287
2022-03-25,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,12,Afternoon,610,6287
2022-03-25,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,21,Night,675,6287
2022-03-25,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,8,Morning,685,6287
2022-03-25,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,21,Night,855,6287
2022-03-25,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,8,Morning,875,6287
2022-03-25,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,12,Afternoon,1195,6287
2022-03-25,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,21,Night,1340,6287
2022-03-25,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,12,Afternoon,1375,6287
2022-03-25,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,8,Morning,1460,6287
2022-03-25,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,21,Night,1530,6287
2022-03-25,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,8,Morning,1640,6287
2022-03-25,Indigo,6E,905,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,12,Afternoon,535,6112
2022-03-25,Indigo,6E,743,Hyderabad,Chennai,,Hyderabad-Chennai,2,21,Night,5,Late_Night,925,6858
2022-03-25,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,10,Morning,575,7302
2022-03-25,Vistara,UK,659,Hyderabad,Chennai,,Hyderabad-Chennai,2,20,Night,11,Morning,555,7677
2022-03-25,Vistara,UK,659,Hyderabad,Chennai,,Hyderabad-Chennai,2,22,Night,11,Morning,705,7677
2022-03-25,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,13,Afternoon,580,7702
2022-03-25,Air India,AI,9891,Hyderabad,Chennai,,Hyderabad-Chennai,2,8,Morning,18,Evening,885,7363
2022-03-25,Vistara,UK,898,Hyderabad,Chennai,,Hyderabad-Chennai,2,16,Afternoon,7,Morning,520,7832
2022-03-25,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,12,Afternoon,590,7900
2022-03-25,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,8,Morning,705,7900
2022-03-25,Vistara,UK,870,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,20,Night,800,8527
2022-03-25,Vistara,UK,890,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,17,Evening,975,8527
2022-03-25,Vistara,UK,870,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,20,Night,1185,8877
2022-03-25,Vistara,UK,890,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,17,Evening,1360,8877
2022-03-25,Vistara,UK,870,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,20,Night,1420,8877
2022-03-25,Vistara,UK,890,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,17,Evening,1595,8877
2022-03-26,Indigo,6E,531,Hyderabad,Chennai,,Hyderabad-Chennai,0,7,Morning,6,Morning,70,1543
2022-03-26,GO FIRST,G8,503,Hyderabad,Chennai,,Hyderabad-Chennai,0,17,Evening,16,Afternoon,70,1543
2022-03-26,Indigo,6E,157,Hyderabad,Chennai,,Hyderabad-Chennai,0,5,Late_Night,4,Late_Night,75,1543
2022-03-26,AirAsia,I5,510,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,7,Morning,75,1544
2022-03-26,Indigo,6E,752,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,7,Morning,195,1543
2022-03-26,Indigo,6E,827,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,12,Afternoon,235,1543
2022-03-26,Indigo,6E,285,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,19,Evening,245,1543
2022-03-26,Indigo,6E,626,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,14,Afternoon,260,1543
2022-03-26,Indigo,6E,7062,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,5,Late_Night,300,1543
2022-03-26,Indigo,6E,6591,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,14,Afternoon,305,1543
2022-03-26,Indigo,6E,413,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,6,Morning,315,1543
2022-03-26,Indigo,6E,371,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,18,Evening,330,1543
2022-03-26,Indigo,6E,413,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,6,Morning,345,1543
2022-03-26,Indigo,6E,6591,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,14,Afternoon,360,1543
2022-03-26,Indigo,6E,6366,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,12,Afternoon,375,1543
2022-03-26,Indigo,6E,6066,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,9,Morning,400,1543
2022-03-26,Indigo,6E,827,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,12,Afternoon,435,1543
2022-03-26,Indigo,6E,6591,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,14,Afternoon,435,1543
2022-03-26,Indigo,6E,879,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,10,Morning,500,1543
2022-03-26,Indigo,6E,413,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,6,Morning,550,1543
2022-03-26,Indigo,6E,6066,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,9,Morning,600,1543
2022-03-26,AirAsia,I5,974,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,22,Night,620,1776
2022-03-26,AirAsia,I5,1518,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,19,Evening,765,1776
2022-03-26,Indigo,6E,668,Hyderabad,Chennai,,Hyderabad-Chennai,0,17,Evening,16,Afternoon,75,1788
2022-03-26,Indigo,6E,102,Hyderabad,Chennai,,Hyderabad-Chennai,0,18,Evening,17,Evening,75,1788
2022-03-26,Indigo,6E,438,Hyderabad,Chennai,,Hyderabad-Chennai,0,20,Night,18,Evening,75,1788
2022-03-26,Indigo,6E,6216,Hyderabad,Chennai,,Hyderabad-Chennai,0,22,Night,20,Night,75,1788
2022-03-26,Indigo,6E,6007,Hyderabad,Chennai,,Hyderabad-Chennai,0,0,Late_Night,23,Night,75,1788
2022-03-26,Indigo,6E,6151,Hyderabad,Chennai,,Hyderabad-Chennai,0,11,Morning,9,Morning,80,1788
2022-03-26,Indigo,6E,514,Hyderabad,Chennai,,Hyderabad-Chennai,0,15,Afternoon,13,Afternoon,90,1788
2022-03-26,Air India,AI,9893,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,6,Morning,90,2406
2022-03-26,Indigo,6E,793,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,16,Afternoon,335,2704
2022-03-26,Indigo,6E,752,Hyderabad,Chennai,,Hyderabad-Chennai,1,15,Afternoon,7,Morning,450,2704
2022-03-26,Indigo,6E,752,Hyderabad,Chennai,,Hyderabad-Chennai,1,17,Evening,7,Morning,570,2704
2022-03-26,Indigo,6E,743,Hyderabad,Chennai,,Hyderabad-Chennai,2,21,Night,5,Late_Night,925,2809
2022-03-26,Indigo,6E,6319,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,17,Evening,390,3451
2022-03-26,Vistara,UK,870,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,20,Night,800,4009
2022-03-26,Vistara,UK,890,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,17,Evening,975,4009
2022-03-26,Air India,AI,698,Hyderabad,Chennai,,Hyderabad-Chennai,1,7,Morning,22,Night,540,3813
2022-03-26,Air India,AI,698,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,22,Night,760,3813
2022-03-26,Indigo,6E,7201,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,6,Morning,315,3864
2022-03-26,Indigo,6E,7298,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,13,Afternoon,495,3864
2022-03-26,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,10,Morning,1415,4324
2022-03-26,Vistara,UK,870,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,20,Night,1420,4359
2022-03-26,Vistara,UK,890,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,17,Evening,1595,4359
2022-03-26,Air India,AI,525,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,6,Morning,920,4122
2022-03-26,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,16,Afternoon,440,4229
2022-03-26,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,11,Morning,460,4229
2022-03-26,Air India,AI,840,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,20,Night,725,4229
2022-03-26,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,11,Morning,735,4229
2022-03-26,Air India,AI,559,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,6,Morning,750,4229
2022-03-26,Air India,AI,840,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,20,Night,950,4229
2022-03-26,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,16,Afternoon,1000,4229
2022-03-26,Air India,AI,559,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,6,Morning,1025,4229
2022-03-26,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,16,Afternoon,1225,4229
2022-03-26,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,11,Morning,1295,4229
2022-03-26,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,12,Afternoon,11,Morning,1520,4229
2022-03-26,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,10,Morning,360,4674
2022-03-26,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,10,Morning,595,4674
2022-03-26,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,10,Morning,745,4674
2022-03-26,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,9,Morning,13,Afternoon,1230,4744
2022-03-26,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,13,Afternoon,410,5094
2022-03-26,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,13,Afternoon,560,5094
2022-03-26,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,16,Afternoon,6,Morning,570,5094
2022-03-26,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,6,Morning,805,5094
2022-03-26,Vistara,UK,860,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,6,Morning,955,5094
2022-03-26,Indigo,6E,905,Hyderabad,Chennai,,Hyderabad-Chennai,1,21,Night,12,Afternoon,535,5850
2022-03-26,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,7,Morning,16,Afternoon,900,5875
2022-03-26,Air India,AI,541,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,16,Afternoon,1120,5875
2022-03-26,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,7,Morning,11,Morning,1195,5875
2022-03-26,Air India,AI,543,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,11,Morning,1415,5875
2022-03-26,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,12,Afternoon,420,6287
2022-03-26,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,12,Afternoon,610,6287
2022-03-26,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,21,Night,675,6287
2022-03-26,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,8,Morning,685,6287
2022-03-26,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,21,Night,855,6287
2022-03-26,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,8,Morning,875,6287
2022-03-26,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,12,Afternoon,1195,6287
2022-03-26,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,21,Night,1340,6287
2022-03-26,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,12,Afternoon,1375,6287
2022-03-26,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,8,Morning,1460,6287
2022-03-26,Vistara,UK,876,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,21,Night,1530,6287
2022-03-26,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,11,Morning,8,Morning,1640,6287
2022-03-26,Indigo,6E,7118,Hyderabad,Chennai,,Hyderabad-Chennai,1,13,Afternoon,7,Morning,405,7136
2022-03-26,Vistara,UK,830,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,10,Morning,575,7617
2022-03-26,Vistara,UK,659,Hyderabad,Chennai,,Hyderabad-Chennai,2,20,Night,11,Morning,555,7677
2022-03-26,Vistara,UK,659,Hyderabad,Chennai,,Hyderabad-Chennai,2,22,Night,11,Morning,705,7677
2022-03-26,Vistara,UK,898,Hyderabad,Chennai,,Hyderabad-Chennai,2,16,Afternoon,7,Morning,520,7832
2022-03-26,Vistara,UK,878,Hyderabad,Chennai,,Hyderabad-Chennai,1,22,Night,12,Afternoon,590,7900
2022-03-26,Vistara,UK,874,Hyderabad,Chennai,,Hyderabad-Chennai,1,20,Night,8,Morning,705,7900
2022-03-26,Vistara,UK,880,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,13,Afternoon,580,8437
2022-03-27,Indigo,6E,157,Hyderabad,Chennai,,Hyderabad-Chennai,0,5,Late_Night,4,Late_Night,75,1543
2022-03-27,Indigo,6E,531,Hyderabad,Chennai,,Hyderabad-Chennai,0,7,Morning,6,Morning,75,1543
2022-03-27,Indigo,6E,121,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,6,Morning,75,1543
2022-03-27,GO FIRST,G8,503,Hyderabad,Chennai,,Hyderabad-Chennai,0,12,Afternoon,11,Morning,75,1543
2022-03-27,AirAsia,I5,510,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,7,Morning,75,1544
2022-03-27,Indigo,6E,626,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,14,Afternoon,255,1543
2022-03-27,Indigo,6E,882,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,18,Evening,290,1543
2022-03-27,Indigo,6E,7062,Hyderabad,Chennai,,Hyderabad-Chennai,1,10,Morning,5,Late_Night,305,1543
2022-03-27,Indigo,6E,6366,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,13,Afternoon,355,1543
2022-03-27,Indigo,6E,208,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,16,Afternoon,400,1543
2022-03-27,Indigo,6E,6211,Hyderabad,Chennai,,Hyderabad-Chennai,1,13,Afternoon,7,Morning,415,1543
2022-03-27,Indigo,6E,7118,Hyderabad,Chennai,,Hyderabad-Chennai,1,13,Afternoon,7,Morning,415,1543
2022-03-27,Indigo,6E,879,Hyderabad,Chennai,,Hyderabad-Chennai,1,19,Evening,11,Morning,460,1543
2022-03-27,Indigo,6E,626,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,14,Afternoon,530,1543
2022-03-27,Indigo,6E,7062,Hyderabad,Chennai,,Hyderabad-Chennai,1,13,Afternoon,5,Late_Night,535,1543
2022-03-27,Indigo,6E,6366,Hyderabad,Chennai,,Hyderabad-Chennai,1,23,Night,13,Afternoon,630,1543
2022-03-27,Air India,AI,9893,Hyderabad,Chennai,,Hyderabad-Chennai,0,8,Morning,6,Morning,90,1776
2022-03-27,AirAsia,I5,974,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,22,Night,615,1776
2022-03-27,AirAsia,I5,1518,Hyderabad,Chennai,,Hyderabad-Chennai,1,8,Morning,19,Evening,765,1776
2022-03-27,Indigo,6E,514,Hyderabad,Chennai,,Hyderabad-Chennai,0,15,Afternoon,13,Afternoon,75,1788
2022-03-27,Indigo,6E,668,Hyderabad,Chennai,,Hyderabad-Chennai,0,17,Evening,16,Afternoon,75,1788
2022-03-27,Indigo,6E,6007,Hyderabad,Chennai,,Hyderabad-Chennai,0,0,Late_Night,23,Night,75,1788
2022-03-27,Indigo,6E,6151,Hyderabad,Chennai,,Hyderabad-Chennai,0,11,Morning,10,Morning,80,1788
2022-03-27,Indigo,6E,102,Hyderabad,Chennai,,Hyderabad-Chennai,0,18,Evening,17,Evening,80,1788
2022-03-27,Indigo,6E,6174,Hyderabad,Chennai,,Hyderabad-Chennai,0,20,Night,19,Evening,80,1788
2022-03-27,Air India,AI,546,Hyderabad,Chennai,,Hyderabad-Chennai,0,22,Night,21,Night,80,2080
2022-03-27,Indigo,6E,6216,Hyderabad,Chennai,,Hyderabad-Chennai,0,22,Night,20,Night,75,2399
