date,airline,ch_code,flight_number,from,to,via_city,route,stop_count,arr_hour,arr_period,dep_hour,dep_period,duration_mins,days_left,price
2022-03-12,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,21,Night,750,30,55377
2022-03-12,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,950,30,55377
2022-03-12,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,985,30,55377
2022-03-12,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,10,Morning,1370,30,55377
2022-03-12,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,21,Night,1540,30,55377
2022-03-12,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,6,Morning,500,30,55377
2022-03-12,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,760,30,55377
2022-03-12,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,780,30,55377
2022-03-12,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,960,30,55377
2022-03-12,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,970,30,55377
2022-03-12,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,20,Night,1090,30,55377
2022-03-12,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,17,Evening,1290,30,55377
2022-03-12,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1370,30,55377
2022-03-12,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,20,Night,1560,30,55377
2022-03-12,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1570,30,55377
2022-03-12,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,21,Night,690,30,56273
2022-03-12,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,17,Evening,925,30,56273
2022-03-12,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,10,Morning,1310,30,56273
2022-03-12,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,6,Morning,1540,30,56273
2022-03-12,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,10,Morning,530,30,57057
2022-03-12,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,760,30,57057
2022-03-12,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,21,Night,1350,30,57057
2022-03-12,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1585,30,57057
2022-03-12,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,21,Night,1260,30,65457
2022-03-12,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,17,Evening,1495,30,65457
2022-03-12,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,555,30,67473
2022-03-12,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,9,Morning,745,30,67473
2022-03-13,Air India,AI,766,Chennai,Kolkata,,Chennai-Kolkata,0,10,Morning,8,Morning,155,31,20000
2022-03-13,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,14,Afternoon,525,31,54481
2022-03-13,Air India,AI,569,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,6,Morning,1040,31,54481
2022-03-13,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,9,Morning,425,31,54896
2022-03-13,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,7,Morning,590,31,54896
2022-03-13,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,790,31,54896
2022-03-13,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,20,Night,1220,31,54896
2022-03-13,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,12,Afternoon,1270,31,54896
2022-03-13,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1405,31,54896
2022-03-13,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1435,31,54896
2022-03-13,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,7,Morning,1600,31,54896
2022-03-13,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,12,Afternoon,1700,31,54896
2022-03-13,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,10,Morning,720,31,55377
2022-03-13,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,21,Night,750,31,55377
2022-03-13,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,950,31,55377
2022-03-13,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,985,31,55377
2022-03-13,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,21,Night,1260,31,55377
2022-03-13,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,10,Morning,1370,31,55377
2022-03-13,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,17,Evening,1495,31,55377
2022-03-13,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,21,Night,1540,31,55377
2022-03-13,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,6,Morning,500,31,55377
2022-03-13,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,555,31,55377
2022-03-13,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,9,Morning,745,31,55377
2022-03-13,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,760,31,55377
2022-03-13,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,780,31,55377
2022-03-13,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,960,31,55377
2022-03-13,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,970,31,55377
2022-03-13,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,20,Night,970,31,55377
2022-03-13,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,20,Night,1090,31,55377
2022-03-13,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,17,Evening,1170,31,55377
2022-03-13,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,17,Evening,1290,31,55377
2022-03-13,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1370,31,55377
2022-03-13,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1385,31,55377
2022-03-13,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,20,Night,1560,31,55377
2022-03-13,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1570,31,55377
2022-03-13,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,10,Morning,530,31,57057
2022-03-13,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,760,31,57057
2022-03-13,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,21,Night,1350,31,57057
2022-03-13,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1585,31,57057
2022-03-13,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,10,Morning,440,31,65457
2022-03-13,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,6,Morning,670,31,65457
2022-03-13,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,21,Night,690,31,65457
2022-03-13,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,17,Evening,925,31,65457
2022-03-14,Air India,AI,766,Chennai,Kolkata,,Chennai-Kolkata,0,9,Morning,7,Morning,155,32,20000
2022-03-14,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,14,Afternoon,525,32,54481
2022-03-14,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,14,Afternoon,1275,32,54481
2022-03-14,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,9,Morning,425,32,54896
2022-03-14,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,12,Afternoon,445,32,54896
2022-03-14,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,7,Morning,590,32,54896
2022-03-14,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,610,32,54896
2022-03-14,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,7,Morning,775,32,54896
2022-03-14,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,790,32,54896
2022-03-14,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,20,Night,1220,32,54896
2022-03-14,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,12,Afternoon,1270,32,54896
2022-03-14,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1405,32,54896
2022-03-14,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1435,32,54896
2022-03-14,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,7,Morning,1600,32,54896
2022-03-14,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,12,Afternoon,1700,32,54896
2022-03-14,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,10,Morning,440,32,55377
2022-03-14,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,6,Morning,670,32,55377
2022-03-14,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,21,Night,690,32,55377
2022-03-14,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,10,Morning,720,32,55377
2022-03-14,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,21,Night,750,32,55377
2022-03-14,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,17,Evening,925,32,55377
2022-03-14,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,950,32,55377
2022-03-14,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,985,32,55377
2022-03-14,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,21,Night,1260,32,55377
2022-03-14,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,10,Morning,1310,32,55377
2022-03-14,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,10,Morning,1370,32,55377
2022-03-14,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,17,Evening,1495,32,55377
2022-03-14,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,6,Morning,1540,32,55377
2022-03-14,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,6,Morning,500,32,55377
2022-03-14,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,555,32,55377
2022-03-14,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,9,Morning,745,32,55377
2022-03-14,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,780,32,55377
2022-03-14,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,960,32,55377
2022-03-14,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,970,32,55377
2022-03-14,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,17,Evening,1290,32,55377
2022-03-14,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1385,32,55377
2022-03-14,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1570,32,55377
2022-03-14,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,10,Morning,530,32,57057
2022-03-14,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,760,32,57057
2022-03-14,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,21,Night,1350,32,57057
2022-03-14,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1585,32,57057
2022-03-14,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,760,32,67473
2022-03-14,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,20,Night,1090,32,67473
2022-03-14,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1370,32,67473
2022-03-15,Air India,AI,766,Chennai,Kolkata,,Chennai-Kolkata,0,13,Afternoon,11,Morning,155,33,20000
2022-03-15,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,16,Afternoon,455,33,54481
2022-03-15,Air India,AI,569,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,6,Morning,1040,33,54481
2022-03-15,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,9,Morning,425,33,54896
2022-03-15,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,12,Afternoon,445,33,54896
2022-03-15,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,7,Morning,590,33,54896
2022-03-15,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,610,33,54896
2022-03-15,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,7,Morning,775,33,54896
2022-03-15,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,790,33,54896
2022-03-15,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,20,Night,1220,33,54896
2022-03-15,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,12,Afternoon,1270,33,54896
2022-03-15,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1405,33,54896
2022-03-15,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1435,33,54896
2022-03-15,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,7,Morning,1600,33,54896
2022-03-15,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,12,Afternoon,1700,33,54896
2022-03-15,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,10,Morning,440,33,55377
2022-03-15,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,6,Morning,670,33,55377
2022-03-15,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,21,Night,690,33,55377
2022-03-15,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,21,Night,750,33,55377
2022-03-15,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,21,Night,1260,33,55377
2022-03-15,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,10,Morning,1310,33,55377
2022-03-15,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,10,Morning,1370,33,55377
2022-03-15,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,6,Morning,1540,33,55377
2022-03-15,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,6,Morning,500,33,55377
2022-03-15,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,555,33,55377
2022-03-15,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,9,Morning,745,33,55377
2022-03-15,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,760,33,55377
2022-03-15,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,780,33,55377
2022-03-15,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,960,33,55377
2022-03-15,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,970,33,55377
2022-03-15,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,20,Night,970,33,55377
2022-03-15,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,17,Evening,1170,33,55377
2022-03-15,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1370,33,55377
2022-03-15,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1385,33,55377
2022-03-15,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,20,Night,1560,33,55377
2022-03-15,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1570,33,55377
2022-03-15,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,9,Morning,1595,33,55377
2022-03-15,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,10,Morning,530,33,57057
2022-03-15,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,760,33,57057
2022-03-15,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,21,Night,1350,33,57057
2022-03-15,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,10,Morning,720,33,65457
2022-03-15,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,950,33,65457
2022-03-15,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,17,Evening,925,33,67809
2022-03-15,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,985,33,67809
2022-03-15,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,17,Evening,1495,33,67809
2022-03-15,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1585,33,69489
2022-03-16,Air India,AI,766,Chennai,Kolkata,,Chennai-Kolkata,0,10,Morning,8,Morning,155,34,20000
2022-03-16,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,14,Afternoon,525,34,54481
2022-03-16,Air India,AI,569,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,6,Morning,1040,34,54481
2022-03-16,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,14,Afternoon,1275,34,54481
2022-03-16,Air India,AI,569,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,6,Morning,1790,34,54481
2022-03-16,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,9,Morning,425,34,54896
2022-03-16,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,12,Afternoon,445,34,54896
2022-03-16,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,7,Morning,590,34,54896
2022-03-16,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,610,34,54896
2022-03-16,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,7,Morning,775,34,54896
2022-03-16,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,790,34,54896
2022-03-16,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,20,Night,1220,34,54896
2022-03-16,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,12,Afternoon,1270,34,54896
2022-03-16,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1405,34,54896
2022-03-16,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1435,34,54896
2022-03-16,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,7,Morning,1600,34,54896
2022-03-16,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,12,Afternoon,1700,34,54896
2022-03-16,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,10,Morning,440,34,55377
2022-03-16,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,6,Morning,670,34,55377
2022-03-16,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,10,Morning,720,34,55377
2022-03-16,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,21,Night,750,34,55377
2022-03-16,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,950,34,55377
2022-03-16,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,985,34,55377
2022-03-16,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,21,Night,1260,34,55377
2022-03-16,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,10,Morning,1370,34,55377
2022-03-16,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,17,Evening,1495,34,55377
2022-03-16,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,555,34,55377
2022-03-16,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,9,Morning,745,34,55377
2022-03-16,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,760,34,55377
2022-03-16,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,780,34,55377
2022-03-16,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,17,Evening,960,34,55377
2022-03-16,Air India,AI,440,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,970,34,55377
2022-03-16,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,20,Night,1090,34,55377
2022-03-16,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,14,Afternoon,17,Evening,1290,34,55377
2022-03-16,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1370,34,55377
2022-03-16,Air India,AI,430,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1385,34,55377
2022-03-16,Air India,AI,538,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,20,Night,1560,34,55377
2022-03-16,Air India,AI,539,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1570,34,55377
2022-03-16,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,21,Night,690,34,56273
2022-03-16,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,17,Evening,925,34,56273
2022-03-16,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,8,Morning,10,Morning,1310,34,56273
2022-03-16,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,10,Morning,530,34,57057
2022-03-16,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,6,Morning,760,34,57057
2022-03-16,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,21,Night,1350,34,57057
2022-03-16,Vistara,UK,834,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,17,Evening,1585,34,57057
2022-03-17,Air India,AI,766,Chennai,Kolkata,,Chennai-Kolkata,0,13,Afternoon,11,Morning,155,35,20000
2022-03-17,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,14,Afternoon,525,35,54481
2022-03-17,Air India,AI,569,Chennai,Kolkata,,Chennai-Kolkata,1,23,Night,6,Morning,1040,35,54481
2022-03-17,Air India,AI,672,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,14,Afternoon,1275,35,54481
2022-03-17,Air India,AI,569,Chennai,Kolkata,,Chennai-Kolkata,1,12,Afternoon,6,Morning,1790,35,54481
2022-03-17,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,9,Morning,425,35,54896
2022-03-17,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,12,Afternoon,445,35,54896
2022-03-17,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,7,Morning,590,35,54896
2022-03-17,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,9,Morning,610,35,54896
2022-03-17,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,7,Morning,775,35,54896
2022-03-17,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,20,Night,790,35,54896
2022-03-17,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,20,Night,1220,35,54896
2022-03-17,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,12,Afternoon,1270,35,54896
2022-03-17,Vistara,UK,824,Chennai,Kolkata,,Chennai-Kolkata,1,19,Evening,20,Night,1405,35,54896
2022-03-17,Vistara,UK,822,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,9,Morning,1435,35,54896
2022-03-17,Vistara,UK,828,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,7,Morning,1600,35,54896
2022-03-17,Vistara,UK,826,Chennai,Kolkata,,Chennai-Kolkata,1,16,Afternoon,12,Afternoon,1700,35,54896
2022-03-17,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,10,Morning,440,35,55377
2022-03-17,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,18,Evening,6,Morning,670,35,55377
2022-03-17,Vistara,UK,836,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,10,Morning,720,35,55377
2022-03-17,Vistara,UK,838,Chennai,Kolkata,,Chennai-Kolkata,1,9,Morning,21,Night,750,35,55377
2022-03-17,Vistara,UK,832,Chennai,Kolkata,,Chennai-Kolkata,1,22,Night,6,Morning,950,35,55377
